gene_symbol,ac_total,n_variants,ac_nmd_triggering,n_triggering,ac_nmd_evading,n_evading,ac_synonymous_nmd_triggering,ac_synonymous_nmd_evading,n_synonymous_variants_nmd_triggering,n_synonymous_variants_nmd_evading,log_odds_t1,se_log_or_t1,ci_lower_t1,ci_upper_t1,z_score_t1,p_value_t1,n_rare_t2,n_common_t2,af_split_t2,ac_rare_triggering_t2,ac_rare_evading_t2,ac_common_triggering_t2,ac_common_evading_t2,n_rare_triggering_t2,n_rare_evading_t2,n_common_triggering_t2,n_common_evading_t2,log_odds_t2,se_log_or_t2,ci_lower_t2,ci_upper_t2,z_score_t2,p_value_t2,p_value_combined,p_value_fdr_t1,p_value_fdr_t2,p_value_fdr_combined
MYH3,23,21,23.0,21.0,0.0,0.0,701740.0,3439.0,930.0,31.0,-1.4680899638717566,1.429281412616385,-4.2694300563724035,1.3332501286288907,-1.0271524913937908,0.30434866483428413,11,10,6.57177e-06,11,0,12,0,11,0,10,0,0.083381608939051,2.04131245078727,-3.91751727579719,4.084280493675292,0.040847058424051313,0.9674178234445855,0.6544365218265201,0.3846105251180157,,0.7346976046920367
MYH6,57,21,57.0,21.0,0.0,0.0,329630.0,1460.0,1168.0,43.0,-0.6742613589529451,1.4205910865091507,-3.4585687252695045,2.1100460073636143,-0.47463437252011925,0.6350476022885758,11,10,6.58987e-06,11,0,46,0,11,0,10,0,1.3971052772241064,2.0269341129112255,-2.5756125831175387,5.369823137565752,0.689270197943181,0.49065324862146087,0.6749226996126834,0.710695906009472,,0.7517859711754383
MYH7,16,13,16.0,13.0,0.0,0.0,283193.0,224.0,918.0,48.0,-3.643502419912111,1.4370330318906952,-6.460035407012272,-0.8269694328119495,-2.5354340081649887,0.011230808668221657,7,6,6.57281e-06,7,0,9,0,7,0,6,0,0.23638877806423034,2.0587851979330116,-3.7987560617886387,4.2715336179170995,0.11481954421547279,0.9085881574662322,0.05698991395405961,0.023654269584396058,,0.09997739204717092
MYH8,318,36,318.0,36.0,0.0,0.0,377821.0,338.0,905.0,66.0,-0.5608833929229826,1.4163673866362585,-3.3369124596071673,2.215145673761202,-0.39600134697751604,0.6921040345387446,18,18,6.57523e-06,18,0,300,0,18,0,18,0,2.787677021890983,2.014294377958615,-1.1602674131694135,6.73562145695138,1.3839471789203681,0.1663746291033109,0.3640458582228379,0.7529417848329049,,0.4560153381949233
MYO15A,38,23,14.0,5.0,24.0,18.0,742839.0,207151.0,1380.0,956.0,-1.8015540637295135,0.33134274904183136,-2.4509739183899963,-1.1521342090690305,-5.437131396233061,5.414520952538712e-08,12,11,6.57531e-06,1,11,13,13,1,11,4,7,2.03688192726104,0.9496164154825596,0.17566795378719924,3.898095900734881,2.1449523134306525,0.031956659916378034,3.663905332479749e-08,3.0682285397719366e-07,0.1550683825450475,2.1268523637321472e-07
MYO18B,72,23,63.0,19.0,9.0,4.0,792484.0,234693.0,1068.0,694.0,0.6828555676353716,0.34787456377486453,0.0010339514990549414,1.3646771837716882,1.9629361808623011,0.04965359003525383,12,11,6.57393e-06,11,1,52,8,11,1,8,3,-0.21613492115973276,0.9435665669559015,-2.0654914094094012,1.6332215670899355,-0.2290616568336233,0.8188209945823621,0.17086575546393412,0.08225675936234625,,0.24746074929259426
MYO1A,520,32,520.0,32.0,0.0,0.0,19008.0,18024.0,542.0,72.0,6.894782764602125,1.4149308526114484,4.121569252869135,9.667996276335115,4.872876121032247,1.0998519334477518e-06,16,16,1.31368e-05,18,0,502,0,16,0,16,0,3.3018249078489514,2.0139622895688234,-0.6454686459277696,7.249118461625672,1.6394670967527656,0.10111601778615231,1.891929735481039e-06,5.306042435687127e-06,0.27639303028095624,9.066025712305112e-06
MYO1H,43,22,43.0,22.0,0.0,0.0,169753.0,117377.0,535.0,55.0,4.096955970427764,1.4223230702488856,1.3092539783595152,6.884657962496013,2.8804679162736617,0.003970853645180439,11,11,6.57523e-06,11,0,32,0,11,0,11,0,1.0388930539664876,2.0292180150265673,-2.9383011722654424,5.016087280198418,0.5119671943937901,0.6086739693575769,0.016979706874762746,0.009610811873419776,0.7414300202874187,0.03565738443700176
MYO3A,76,23,46.0,21.0,30.0,2.0,506639.0,207306.0,652.0,204.0,-0.4718757018601405,0.2330215851706747,-0.9285896164150956,-0.015161787305185359,-2.0250300053298456,0.04286428326966889,12,11,6.57895e-06,11,1,35,29,11,1,10,1,-1.851739494125444,0.9031558600679341,-3.6218924522848917,-0.08158653596599619,-2.0502989306697943,0.040335268886495364,0.0127254402685221,0.07304319392492502,,0.02794662604978395
MYO5B,18,14,17.0,13.0,1.0,1.0,341874.0,9365.0,1050.0,76.0,-1.140675213077209,0.8508344279145633,-2.808280048596494,0.5269296224420759,-1.3406547450989492,0.18003257404448714,7,7,6.57082e-06,6,1,11,0,6,1,7,0,1.6691571471357227,1.7051303006667704,-1.672836831119101,5.011151125390547,0.9789029885182494,0.3276279154195383,0.22593670881078753,0.24959855896653171,,0.31202864621064275
MYO7A,68,40,68.0,40.0,0.0,0.0,506026.0,78327.0,1533.0,58.0,3.0542906409885564,1.4193707349509674,0.27237511977451323,5.8362061622026,2.1518624879172727,0.03140818649085533,20,20,6.57117e-06,20,0,48,0,20,0,20,0,0.861138911799075,2.0172751533952695,-3.0926477357631663,4.814925559361316,0.4268822279150639,0.6694651106688623,0.10223096326129558,0.056490385852631664,,0.1640290062214945
MYOC,154,10,21.0,5.0,133.0,5.0,604.0,34529.0,19.0,252.0,2.219119097355487,0.23597772156198207,1.756611261940181,2.6816269327707927,9.403934755648582,5.255989268625775e-21,5,5,6.57212e-06,2,3,19,130,2,3,3,2,-1.564486524571834,0.8629363662781742,-3.2558107234269196,0.12683767428325177,-1.8129801752583803,0.06983487905043395,1.8483437390044477e-20,7.505552675597607e-20,0.2271552109772357,2.5379181339407224e-19
MYOF,218,52,218.0,52.0,0.0,0.0,258203.0,406.0,1182.0,39.0,-0.37398618860277466,1.4167005881813353,-3.150668318314903,2.4026959411093536,-0.26398392978919627,0.7917923018193047,26,26,6.58371e-06,26,0,192,0,26,0,26,0,1.9829514207356624,2.010704019554198,-1.9579560411604862,5.923858882631811,0.9861975713239542,0.3240361708548525,0.6055950706738038,0.8285706243049149,,0.6973998176751401
NADSYN1,25,14,23.0,12.0,2.0,2.0,545016.0,1623.0,465.0,52.0,-3.5755220675975945,0.665710882804056,-4.880291422009909,-2.27075271318528,-5.370983350215121,7.830844005909762e-08,7,7,6.57341e-06,5,2,18,0,5,2,7,0,2.822460552279954,1.6235369524196965,-0.3596134020325703,6.004534506592479,1.7384640048219406,0.08212908727084649,1.2774095345392662e-07,4.368142672046539e-07,0.2549758399567921,7.125550059851845e-07
NAGLU,40,14,20.0,5.0,20.0,9.0,155985.0,135233.0,164.0,310.0,-0.14276014023029404,0.3123696225299522,-0.7549933502533718,0.4694730697927837,-0.4570231223959852,0.6476544259394008,7,7,6.57013e-06,3,4,17,16,3,4,2,5,0.3101549283038394,0.7910027975206065,-1.2401820665069783,1.860491923114657,0.39210345308008787,0.6949817762156174,0.8094147077804565,0.7188437242691428,,0.8536515529619587
NALCN,21,17,21.0,17.0,0.0,0.0,293437.0,1138.0,602.0,65.0,-1.7907529471873618,1.4308715471670184,-4.595209646137823,1.0137037517630993,-1.2515120247746014,0.21074772930059316,9,8,6.57186e-06,9,0,12,0,9,0,8,0,0.27443684570176036,2.0457915724468942,-3.7352409561697173,4.284114647573238,0.13414702132804115,0.8932863179930556,0.5026380307484946,0.28391297871815757,,0.6031656368981935
NARS1,15,12,13.0,10.0,2.0,2.0,4743.0,329.0,223.0,50.0,-0.9805552313201407,0.6908833405423658,-2.334661696301899,0.3735512336616176,-1.4192775737657433,0.15581810764151002,6,6,6.57393e-06,4,2,9,0,4,2,6,0,2.3566523142643216,1.651510030280458,-0.8802478651920302,5.593552493720674,1.4269682115488678,0.15358905759407512,0.11325895556494994,0.22074231915880585,,0.1777294379634599
NBAS,59,35,57.0,34.0,2.0,1.0,506477.0,2441.0,1283.0,120.0,-2.1993730797458984,0.6463767191361097,-3.4662481696978356,-0.9324979897939614,-3.40261803161071,0.0006674351917113812,18,17,6.57419e-06,18,0,39,2,18,0,16,1,-0.8509079726113032,1.5746016987639309,-3.9370705921841953,2.2352546469615886,-0.5403956907192909,0.5889241790242281,0.003475327365771218,0.0020192742664488397,0.7286963708222765,0.008973255437145621
NBEAL2,13,10,8.0,8.0,5.0,2.0,245632.0,69219.0,1364.0,307.0,-0.8312358304154053,0.5472510927903966,-1.9038282627847698,0.24135660195395925,-1.518929503049486,0.12878024181694878,5,5,6.56987e-06,4,1,4,4,4,1,4,1,-1.0986122886681098,1.1547005383792517,-3.3617837568204534,1.164559179484234,-0.951426150896346,0.3413880904342418,0.18132455288671545,0.18613176651275593,,0.261546930830535
NBN,22,11,13.0,10.0,9.0,1.0,180818.0,52118.0,272.0,109.0,-0.8925759067909596,0.4235114513461018,-1.7226430984696064,-0.0625087151123126,-2.1075602653811814,0.035069043635476825,6,5,6.57661e-06,6,0,7,9,6,0,4,1,-2.801338135525767,1.5467522895002366,-5.832916915951102,0.23024064489956775,-1.811109739123705,0.07012386625912276,0.017233736231733948,0.06275513071611642,,0.03597920371186561
NCAPD2,33,20,33.0,20.0,0.0,0.0,576291.0,4478.0,705.0,53.0,-0.6526328207472343,1.424807274879406,-3.445203764421531,2.1399381229270626,-0.4580498936619146,0.6469165960845461,10,10,6.57177e-06,10,0,23,0,10,0,10,0,0.8056251639866356,2.034156160850847,-3.18124765021129,4.792497978184561,0.3960488282520348,0.6920690072959275,0.8074947884942612,0.7188437242691428,,0.8535074382659635
NCAPD3,25,13,12.0,11.0,13.0,2.0,100589.0,1525.0,894.0,78.0,-4.265686694422405,0.3933694678657259,-5.036676684056913,-3.494696704787896,-10.843969964335079,2.1302180355590093e-27,7,6,6.57022e-06,6,1,6,12,6,1,5,1,-2.120263536200091,1.026819835394201,-4.132793432184071,-0.10773364021611043,-2.064883695381782,0.038934006166885124,5.4456592129693064e-27,4.473457874673919e-26,0.16947743860879405,1.1435884347235543e-25
NEK1,55,16,55.0,16.0,0.0,0.0,76755.0,75.0,616.0,32.0,-2.2147174665523712,1.425228430642938,-5.008113860355072,0.5786789272503294,-1.5539385960419587,0.12019906417240711,8,8,6.57929e-06,8,0,47,0,8,0,8,0,1.7206635475443246,2.034379436192393,-2.266646878281666,5.707973973370315,0.8457928333982629,0.397668324115804,0.19314493194199714,0.1762261433657057,,0.27310482701835087
NEK10,18,12,15.0,11.0,3.0,1.0,341876.0,1235.0,575.0,35.0,-4.134896758858815,0.5924885895026044,-5.296153055534856,-2.9736404621827743,-6.978863107439876,2.9757825164433694e-12,6,6,6.57531e-06,6,0,9,3,6,0,5,1,-1.5664205273504095,1.595250324386482,-4.6930537094737526,1.5602126547729336,-0.9819277284603216,0.3261354541539949,2.781569285983823e-11,2.4996573138124302e-11,0.5218167266463919,2.0905689159920524e-10
NEK9,27,11,25.0,10.0,2.0,1.0,223265.0,4605.0,379.0,61.0,-1.5587226845015332,0.6629006689823329,-2.8579841210344137,-0.25946124796865244,-2.35136689014727,0.01870458062593927,6,5,1.31392e-05,5,2,20,0,5,1,5,0,2.925114706340038,1.6219120412719858,-0.25377448064489627,6.104003893324972,1.8034977433461892,0.07131007952881213,0.010163353261120693,0.036589234429919563,,0.023036934058540237
NEXN,22,14,20.0,12.0,2.0,2.0,27471.0,479.0,237.0,89.0,-1.9440263340284814,0.6714926618373649,-3.26012776711265,-0.6279249009443126,-2.895082023248265,0.0037905947019115775,7,7,6.57981e-06,5,2,15,0,5,2,7,0,2.645529844120876,1.626755762507218,-0.5428528620362649,5.833912550278017,1.6262612403742063,0.10389409337736541,0.0034812209469038337,0.009205729990356688,0.27639303028095624,0.008973255437145621
NGLY1,62,11,60.0,9.0,2.0,2.0,2103.0,1053.0,269.0,77.0,2.4948679633763087,0.6464932642045412,1.2277644492876703,3.761971477464947,3.8590780469245045,0.0001138155881790582,6,5,6.57428e-06,4,2,56,0,4,2,5,0,4.139601153810221,1.6247834739639833,0.9550840621649415,7.324118245455502,2.547786348239276,0.010840884214366244,1.8020995252294627e-05,0.0004022986631675622,0.0792527688542286,7.310790119396798e-05
NLRC4,59,10,0.0,0.0,59.0,10.0,881.0,192003.0,70.0,348.0,0.6045203850609822,1.4205443889144815,-2.1796954556518613,3.3887362257738256,0.4255554347885816,0.6704318196189,5,5,6.57497e-06,0,5,0,54,0,5,0,5,-2.2934526094307732,2.049430849204577,-6.310263262677083,1.7233580438155358,-1.1190680623944476,0.26311110365944435,0.4824508274130742,0.7378979256793908,,0.5828593752503131
NLRP1,27,12,5.0,5.0,22.0,7.0,266540.0,115661.0,373.0,430.0,-2.2436255973196353,0.4756837436333378,-3.1759486028721615,-1.311302591767109,-4.7166329044219895,2.3977975635538303e-06,6,6,6.57203e-06,4,2,1,20,4,2,1,5,-3.2027464429383175,1.1565765762342617,-5.469594877720114,-0.9358980081565202,-2.769160735872978,0.0056200901387639755,2.57689935053396e-07,1.1189721963251209e-05,0.05736367865772886,1.373064280806901e-06
NLRP12,121,16,17.0,8.0,104.0,8.0,217750.0,59310.0,298.0,457.0,-3.0875497463199535,0.2583286433329649,-3.5938645834276577,-2.5812349092122493,-11.952022456682627,6.336420230932301e-33,8,8,1.31515e-05,6,4,11,100,5,3,3,5,-2.5355354722552432,0.6877318856674637,-3.8834651991832905,-1.1876057453271962,-3.686808078986236,0.00022708448589433132,1.2019036880494318e-34,1.6756311277354305e-31,0.004682770178736543,3.4326369330691775e-33
NLRP2,31,19,16.0,11.0,15.0,8.0,34611.0,404555.0,286.0,567.0,2.5211232937124066,0.3537704815530537,1.82774589107503,3.2145006963497833,7.126437691026867,1.0299983257074705e-12,10,9,6.57644e-06,7,3,9,12,7,3,4,5,-1.0365768977486571,0.7773742836898812,-2.560202496288447,0.4870487007911326,-1.333433481782348,0.18238959093578822,5.6927650146714514e-12,9.079244500680666e-12,0.37753369872023296,4.618902523267518e-11
NLRP5,35,11,19.0,5.0,16.0,6.0,332726.0,164653.0,385.0,552.0,-0.5364234807180974,0.3345103746069612,-1.1920517674027433,0.11920480596654837,-1.603607904084821,0.10880050738954687,6,5,1.31377e-05,4,3,15,13,3,3,2,3,-0.11316408980008896,0.8040688472032976,-1.689110071409192,1.462781891809014,-0.1407393038465486,0.8880758941264716,0.32242525798256055,0.162178626881287,,0.4125656526873624
NME8,135,12,131.0,11.0,4.0,1.0,280983.0,77037.0,259.0,88.0,2.0809258223813902,0.4794197790860573,1.1412803218965688,3.0205713228662114,4.340508909224327,1.4215310459000485e-05,6,6,2.62926e-05,10,0,121,4,6,0,5,1,0.25131442828090567,1.5250215638263005,-2.7376729124655945,3.240301769027406,0.16479401619105913,0.8691061140373315,0.00015198004023687727,5.702096442542891e-05,0.9026505605440356,0.0005371967758867841
NOS2,17,12,17.0,12.0,0.0,0.0,289978.0,4232.0,618.0,54.0,-0.6716658857865649,1.434357895595125,-3.482955702093673,2.139623930520543,-0.46826938231332155,0.6395919608703727,6,6,6.5697e-06,6,0,11,0,6,0,6,0,0.5705448584676129,2.0593209258358165,-3.465649988780267,4.606739705715492,0.2770548540102101,0.7817379866019185,0.8465689681482098,0.7146614398457686,,0.8811228035828307
NPC1,13,11,11.0,10.0,2.0,1.0,330982.0,15743.0,676.0,51.0,-1.51958161871819,0.697870375731975,-2.8873824210302965,-0.15178081640608387,-2.17745540083192,0.029446605977741427,6,5,6.57298e-06,6,0,5,2,6,0,4,1,-1.7764919970972666,1.653984381928782,-5.018241816669421,1.4652578224748876,-1.074068181360711,0.282792124200106,0.048200059136090954,0.05349841391375923,,0.0869061672302246
NPHP1,17,11,13.0,8.0,4.0,3.0,61577.0,5256.0,220.0,94.0,-1.3622188493737681,0.5445206852348823,-2.4294597812712087,-0.2949779174763276,-2.5016843001770757,0.012360408979477287,6,5,6.57575e-06,4,2,9,2,4,2,4,1,0.7472144018302211,1.0618311448233937,-1.3339363996865647,2.828365203347007,0.703703602472971,0.48161737641379354,0.036455275692037374,0.025729830936871086,,0.06813891844009079
NPHP3,47,20,44.0,19.0,3.0,1.0,20464.0,27736.0,611.0,64.0,2.8467837783209387,0.5552216805116028,1.7585692810823927,3.934998275559485,5.127292175798686,2.939391661758631e-07,10,10,6.57583e-06,10,0,34,3,10,0,9,1,-0.7563260821814768,1.5523974646329328,-3.7989692025533173,2.2863170381903637,-0.4871987357698445,0.6261175011709038,3.0381601385998827e-06,1.554611589996787e-06,0.7503270459376012,1.3905425249745615e-05
NPHP4,45,23,45.0,23.0,0.0,0.0,197443.0,7655.0,1057.0,89.0,1.2608313828155833,1.422010447134226,-1.5262578792071984,4.047920644838365,0.8866540927013113,0.37526516137919674,12,11,6.57921e-06,12,0,33,0,12,0,11,0,0.9858167945227654,2.027276682218946,-2.9875724893242204,4.959206078369752,0.4862763939275148,0.6267712137728956,0.5756172600590083,0.4580159405551222,,0.6693659994822995
NPHS1,32,15,32.0,15.0,0.0,0.0,177432.0,2120.0,705.0,83.0,-0.2525510750717661,1.4252180372157726,-3.0459270981315467,2.5408249479880145,-0.17720171123089065,0.8593499515680267,8,7,6.57479e-06,8,0,24,0,8,0,7,0,1.0586069540544105,2.0392310769881234,-2.9382125129971373,5.055426421105959,0.519120646012289,0.6036766117256311,0.8592356278636208,0.8841150798552897,,0.892689725822521
NSUN2,13,12,11.0,11.0,2.0,1.0,29715.0,92456.0,337.0,140.0,2.6611257719357626,0.697854562288783,1.2933559634027842,4.028895580468741,3.8132956574905186,0.0001371259072764512,6,6,6.57125e-06,6,0,5,2,6,0,5,1,-1.7764919970972666,1.653984381928782,-5.018241816669421,1.4652578224748876,-1.074068181360711,0.282792124200106,0.00043267292782988095,0.00047759950144090805,0.47277960554482457,0.0014105072161687627
NSUN6,35,12,32.0,10.0,3.0,2.0,1139.0,1204.0,214.0,86.0,2.283952094209511,0.5640844922321974,1.1783668051968403,3.389537383222182,4.048953881308537,5.144708061943839e-05,6,6,6.5716e-06,6,0,26,3,6,0,4,2,-0.5405675929647282,1.5739429114860053,-3.6254390131994128,2.5443038272699563,-0.34344803043355787,0.7312614313373251,0.0004209045055348502,0.0001953894444802075,0.8230166679690047,0.0013785587933572616
NTHL1,260,11,217.0,8.0,43.0,3.0,903.0,912.0,144.0,103.0,1.6193498878584638,0.17259462381462864,1.2810706412565525,1.9576291344603751,9.382388930014935,6.449458499994888e-21,6,5,1.31368e-05,7,1,210,42,5,1,3,2,-0.009456335242035152,0.9100988987955836,-1.7932173992509426,1.7743047287668723,-0.010390447955216271,0.9917097711677728,3.038007182795451e-19,9.029241899992844e-20,0.9917097711677729,3.856112632519369e-18
NUP107,20,14,18.0,12.0,2.0,2.0,44214.0,33206.0,358.0,50.0,1.7151728505178312,0.6738744583784386,0.39440318199465585,3.0359425190410065,2.5452409260993445,0.010920236405604116,7,7,6.57298e-06,5,2,13,0,5,2,7,0,2.507379505640059,1.629690846722855,-0.6867558598713224,5.70151487115144,1.5385614459835422,0.12391139684596086,0.010291084339986326,0.02313664330445501,,0.023252639932753914
NUP160,10,10,9.0,9.0,1.0,1.0,210063.0,2250.0,634.0,75.0,-2.6904307617127614,0.8788509149609203,-4.412946902816239,-0.9679146206092839,-3.0613050699644506,0.0022037443342018946,5,5,6.57022e-06,4,1,5,0,4,1,5,0,1.299282984130261,1.7523433084607225,-2.1352467890025175,4.73381275726304,0.7414545870418311,0.45841785724805884,0.007978409166292347,0.005784828877279973,0.6430342527011186,0.018616288054682142
OAS1,57,10,50.0,7.0,7.0,3.0,77823.0,230639.0,190.0,69.0,2.9934827590564472,0.39134703127945997,2.2264566722920356,3.760508845820859,7.649177123612338,2.0226947102502503e-14,5,5,1.98344e-05,5,2,45,5,3,2,4,1,1.3245068733542094,0.8863489073803755,-0.4127050628477549,3.0617188095561736,1.4943402787834643,0.13508670242483176,9.435931563774962e-14,1.9783616755050393e-13,0.3210317031619719,8.637506585301696e-13
OAS2,37,17,33.0,15.0,4.0,2.0,174573.0,4624.0,317.0,75.0,-1.623509557332686,0.5022896936336811,-2.607979266660359,-0.6390398480050133,-3.2322175388227423,0.0012283350641850617,9,8,6.57272e-06,9,0,24,4,9,0,6,2,-1.2498432583920334,1.538928752947183,-4.26608818894165,1.7664016721575835,-0.8121514761475958,0.4167047188672076,0.0043904054635537666,0.0034393381797181728,0.6137694741425357,0.011037850355554187
OBSL1,828,32,826.0,30.0,2.0,2.0,1015646.0,183493.0,1228.0,249.0,4.089807795386033,0.6334164157440019,2.8483344333113396,5.331281157460726,6.456744242383114,1.0697946542633526e-10,16,16,6.57393e-06,16,0,810,2,16,0,14,2,2.284853047835096,1.5690251326535443,-0.7903797030040316,5.360085798674223,1.4562246329164525,0.145330532108923,4.0247709694588824e-10,7.638333831440337e-10,0.33090644234031696,2.7631600694169633e-09
OCA2,12,10,12.0,10.0,0.0,0.0,326923.0,2511.0,525.0,78.0,-1.6499701894975711,1.4423596039978432,-4.476943066088799,1.177002687093656,-1.1439381586424673,0.25264928455767766,5,5,6.57108e-06,5,0,7,0,5,0,5,0,0.31015492830383945,2.0772942774560166,-3.761267040801107,4.381576897408786,0.14930716926812815,0.8813112584272128,0.5571236584242569,0.3297835268266579,,0.6553316179817453
ODAD1,12,10,6.0,6.0,6.0,4.0,118449.0,128718.0,340.0,178.0,0.08314114000997286,0.5547148087077952,-1.0040799067483313,1.170362186768277,0.14988087338726297,0.8808586020719866,5,5,6.57454e-06,3,2,3,4,3,2,3,2,-0.5877866649021191,1.0925432685485703,-2.729132122808989,1.553558793004751,-0.5379985231001295,0.5905780682142687,0.860182817039068,0.8997611471808276,,0.892689725822521
ODAD2,44,16,44.0,16.0,0.0,0.0,138928.0,6460.0,481.0,65.0,1.4203836716139406,1.4221933394727715,-1.3670640528054383,4.20783139603332,0.9987275514456412,0.317926690240959,8,8,6.57488e-06,8,0,36,0,8,0,8,0,1.457246097092175,2.035938191374557,-2.5331194327515725,5.447611626935923,0.7157614623400331,0.4741386521420208,0.435972565325042,0.39685254690916905,,0.5348529409657732
OGG1,20,10,20.0,10.0,0.0,0.0,4950.0,35121.0,162.0,80.0,5.672896963684866,1.431436676975581,2.867332630663032,8.4784612967067,3.9630792300717608,7.398921290034853e-05,5,5,6.57117e-06,5,0,15,0,5,0,5,0,1.0360919316867758,2.0606635608100707,-3.0027344317550266,5.074918295128578,0.5027952895325989,0.615108205783007,0.0005005135130411395,0.00026953213270841246,0.7438098089405816,0.0016097596770782594
