gene,n_ptc_trig,n_ptc_evad,n_syn_trig,n_syn_evad,log_or,se,ci_lower,ci_upper,z,p_value,category,use_ai_filter
FBLN1,14,1,94,21,0.7881366419522844,0.8903515161985368,-0.9569202633774783,2.533193547282047,0.8851971694475558,0.3760502987107093,Other Genes,True
RP11-680F20.6,13,2,141,13,-0.6632110780686797,0.7451276977520936,-2.12363452954603,0.7972123734086707,-0.8900636495857817,0.3734317100915481,Other Genes,True
RRAGB,9,2,21,12,0.7926767759069784,0.7948426170014499,-0.7651861267934275,2.350539678607384,0.9972751321479941,0.3186309809670237,Other Genes,True
MCMBP,12,3,41,9,-0.20143595281727003,0.7036148301103319,-1.5804956788217892,1.1776237731872492,-0.28628724722257975,0.7746581247972704,Other Genes,True
DCST2,10,2,97,25,0.09391059944990152,0.7380448440095054,-1.3526307137842115,1.5404519126840144,0.12724240296798553,0.898748545398245,Other Genes,True
NRG2,9,9,66,141,0.7550977694214838,0.48231840892052147,-0.1902289411434006,1.7004244799863681,1.5655586754639341,0.11745197081599537,Other Genes,True
ADAMTS1,13,7,73,112,1.013454480327803,0.4794806966637625,0.07368958358465405,1.9532193770709518,2.1136502207063645,0.034545153097873225,Other Genes,True
RGS21,0,10,4,27,-1.2344138298271716,1.5342177009225104,-4.241425268079136,1.7725976084247927,-0.8045884420997949,0.42105721395817197,Other Genes,True
PTPRU,28,2,244,13,-0.4629122680700931,0.716415921739894,-1.8670616726313511,0.941237136491165,-0.6461501678324797,0.518182108259553,Other Genes,True
TLL2,33,4,173,14,-0.4745609079056386,0.5716661390121556,-1.5950059515505315,0.6458841357392544,-0.8301364651852291,0.40646163211607234,Other Genes,True
RAD18,19,1,27,6,1.1225655296906025,0.9529735086341635,-0.7452282254531282,2.990359284834333,1.1779608976743798,0.2388121953243223,Other Genes,True
FAM205A,0,10,0,341,3.481972421847367,2.024392835623751,-0.4857646265360982,7.449709470230832,1.7200082714057376,0.08543093806719358,Other Genes,True
HYAL4,1,10,0,72,3.030823593365261,1.6660425760925313,-0.23455985248643252,6.296207039216955,1.8191753541338853,0.06888468163703754,Other Genes,True
STK10,10,3,97,34,0.05971923470162228,0.6482239570203866,-1.2107763749743754,1.3302148443776198,0.09212747238797919,0.9265967614565571,Other Genes,True
DPYSL3,14,1,108,31,1.0319209141694374,0.8812461662417765,-0.6952898331784418,2.7591316615173165,1.170979181186386,0.24160714550735074,Other Genes,True
THEG,7,5,45,34,0.033401926384248826,0.6050744122634124,-1.1525221296187802,1.219325982387278,0.055203005956410645,0.9559767341824671,Other Genes,True
SDK1,61,3,674,79,0.7280595523295799,0.5621704762407674,-0.3737743342740545,1.8298934389332142,1.2950867807895432,0.19529029457623837,Other Genes,True
MAGEA11,0,10,2,62,0.17435338714477774,1.58468864299524,-2.9315792798355442,3.2802860541250993,0.11002375003788138,0.9123905394515422,Other Genes,True
ZNF334,0,21,2,71,-0.40779339786775554,1.5685973485547497,-3.4821877072800866,2.6666009115445757,-0.25997328010498166,0.7948843845063405,Other Genes,True
ZIM2,8,12,70,93,-0.10331375433556633,0.47172729744252173,-1.0278822678473225,0.8212547591761898,-0.21901160881654244,0.8266410047597016,Other Genes,True
PPARA,8,5,35,35,0.4353180712578455,0.5964924717133698,-0.7337856903496363,1.6044218328653272,0.7297964214157378,0.4655146322388266,Other Genes,True
PPP3CB,12,2,32,170,3.26693311982198,0.7187727967922318,1.858164325042079,4.6757019146018814,4.545154093757834,5.489507899830482e-06,Other Genes,True
YTHDC2,16,0,114,7,0.7708357590144506,1.4841404981987192,-2.138026165452372,3.6796976834812734,0.5193819317982383,0.6034944285813494,Other Genes,True
MGAM,84,1,1139,15,-0.26621839850557427,0.8624933003279441,-1.956674204055433,1.4242374070442847,-0.30866141036034783,0.7575791014018665,Other Genes,True
SP100,22,3,77,7,-0.47462257510203015,0.6902139445842246,-1.827417048114435,0.8781718979103748,-0.6876455899307226,0.4916759914002551,Other Genes,True
ABI2,7,4,36,16,-0.28312625591592017,0.6660021594826767,-1.5884665021278679,1.0222139902960274,-0.4251131199572102,0.6707542141133167,Other Genes,True
MTHFD2L,23,3,34,15,1.104118152542632,0.6494375362436963,-0.16875602870343864,2.376992333788703,1.700114469712943,0.08910939607022038,Other Genes,True
RNF40,18,1,88,38,1.6799613132559694,0.8706286129705336,-0.026439412076338265,3.386362038588277,1.9295957980568088,0.053656939873621155,Other Genes,True
ERVV-1,0,10,0,93,2.186586179131164,2.0263102631146768,-1.7849089580774833,6.1580813163398105,1.079097421028764,0.28054430081344317,Other Genes,True
CPD,24,1,74,29,1.8667991474027772,0.8687946345794103,0.16399295366549604,3.5696053411400586,2.148723154012695,0.03165635213709238,Other Genes,True
PYROXD2,10,6,95,7,-2.0646501466825335,0.6268084129987919,-3.2931720613668736,-0.8361282319981937,-3.2939094368641046,0.0009880432681362583,Other Genes,True
LYSMD4,1,12,5,32,-0.3437715391028245,0.9794151720563038,-2.26339000224528,1.5758469240396313,-0.3509967467433331,0.7255907890508917,Other Genes,True
DMBT1,66,3,332,67,1.349926716949016,0.564423788753677,0.24367641897416537,2.4561770149238664,2.391689974531077,0.016771002105384545,Other Genes,True
TRAK2,16,10,48,22,-0.31606336499000587,0.47000761375708716,-1.237261360413509,0.6051346304334974,-0.6724643510846531,0.5012881275577367,Other Genes,True
MAP3K11,15,6,72,78,0.9485499099513431,0.4948679013937684,-0.021373353885361768,1.918473173788048,1.9167739659004033,0.05526665374374728,Other Genes,True
FAM120C,13,2,58,53,1.5970538532343788,0.7140445924122232,0.19755216875083903,2.9965555377179185,2.2366304152505756,0.025310505336760405,Other Genes,True
MCF2L2,28,7,104,10,-0.9628107475090478,0.522712660895166,-1.9873087371266713,0.06168724210857579,-1.8419503094878102,0.06548241864040547,Other Genes,True
C3orf58,2,9,11,52,0.1834650674960336,0.7818358514940884,-1.348905043254586,1.7158351782466532,0.2346593177396916,0.8144731658246953,Other Genes,True
NOX4,11,5,81,26,-0.3858593441238614,0.5646064924035348,-1.4924677346722772,0.7207490464245545,-0.6834128712924551,0.4943459890158023,Other Genes,True
DSEL,0,19,0,187,2.2633643798407643,2.0141041146413916,-1.6842071459702952,6.210935905651824,1.12375738840281,0.2611159631136156,Other Genes,True
MRPS10,8,2,7,10,1.5602476682433286,0.8638393874991798,-0.13284641968220345,3.2533417561688607,1.8061779664391722,0.0708905454348294,Other Genes,True
ABCA10,63,3,133,3,-0.7430615719416582,0.7711467043492789,-2.254481339263002,0.7683581953796854,-0.9635800396354933,0.33525651803430756,Other Genes,True
LRRN3,0,10,0,95,2.207750990323207,2.0262549936833163,-1.7636358207905278,6.179137801436942,1.089572140330654,0.2759016608543243,Other Genes,True
OR4M1,0,21,0,134,1.8335112639082767,2.0134414747255245,-2.1127615115329648,5.779784039349519,0.9106354899926872,0.36248746446924174,Other Genes,True
SLC25A27,9,4,27,7,-0.5520685823000397,0.7051115867817864,-1.93406189747423,0.8299247328741506,-0.782952078294085,0.43365525371941016,Other Genes,True
TSN,5,5,6,15,0.8690378470236095,0.7628883578314559,-0.6261958585509493,2.3642715525981686,1.1391415770112003,0.2546441085201062,Other Genes,True
RUFY2,22,2,31,8,0.8873031950009027,0.7706085484952822,-0.623061806228538,2.3976681962303434,1.151431808969006,0.24955463392895616,Other Genes,True
UGT2B28,2,9,27,57,-0.597402123601561,0.7476751290541898,-2.06281844868411,0.868014201480988,-0.7990129675134113,0.4242828928623402,Other Genes,True
TMEM130,6,4,80,29,-0.6361421409534262,0.649914641627321,-1.9099514315682318,0.6376671496613793,-0.9788087545782784,0.3276744832352394,Other Genes,True
API5,9,5,45,4,-1.7670912228125608,0.728890652919327,-3.1956906512023266,-0.3384917944227952,-2.4243570907859358,0.01533551781564657,Other Genes,True
FBXO15,13,3,37,37,1.349926716949016,0.6427454341507943,0.09016881478589811,2.6096846191121337,2.1002509628599086,0.03570677044417044,Other Genes,True
MEIS3,12,2,41,9,0.13503628380394292,0.7806148496133708,-1.3949407072354143,1.6650132748433002,0.1729870804671789,0.8626615828196743,Other Genes,True
DNAJC10,16,1,52,10,0.7884573603642703,0.917364944587726,-1.0095448917072551,2.5864596124357955,0.8594805862334447,0.39007542627296865,Other Genes,True
LRRD1,7,21,23,51,-0.2685685280717752,0.491747525116118,-1.2323759667860723,0.6952389106425217,-0.5461512551758287,0.584961969779874,Other Genes,True
BECN2,0,18,0,103,1.7218008806211447,2.01586603964719,-2.2292239547447403,5.672825715987029,0.8541246525103863,0.3930359258161522,Other Genes,True
PGBD2,0,11,0,68,1.7844867098989752,2.025229631889953,-2.184890429028645,5.753863848826595,0.8811280863166535,0.3782484970343173,Other Genes,True
CCDC175,36,1,76,8,0.994622575144062,0.9081755783927495,-0.7853688501445595,2.774614000432684,1.095187537308923,0.27343448447495655,Other Genes,True
LRRIQ1,48,38,84,114,0.5347288452808652,0.259153480886969,0.026797356274216644,1.0426603342875138,2.0633674047160095,0.03907773437843975,Other Genes,True
ZFP37,0,17,3,72,-0.5245244681241525,1.5351385104626287,-3.53334065991137,2.4842917236630644,-0.3416789198820125,0.7325925378649991,Other Genes,True
CTD-2521M24.13,4,8,17,19,-0.5277751820797639,0.6695477499556399,-1.8400646579226478,0.7845142937631199,-0.7882562253621658,0.4305468471519235,Other Genes,True
C1QTNF3,8,5,27,25,0.3598105187497004,0.6124088203805178,-0.8404887130107735,1.5601097505101742,0.5875332078433056,0.5568456544727796,Other Genes,True
SMTN,16,9,84,43,-0.11192201396844997,0.4479866557996467,-0.9899597248902992,0.7661156969533993,-0.24983336561369568,0.8027162157264424,Other Genes,True
SEPT3,9,6,43,63,0.7577685895089112,0.5457525528882847,-0.3118867586229179,1.8274239376407404,1.3884838201829284,0.16498976826018452,Other Genes,True
NCR1,6,11,43,22,-1.229790487351877,0.555189720525205,-2.317942344168137,-0.1416386305356172,-2.2150815151773795,0.026754469959551577,Other Genes,True
TAF1A,7,3,27,143,2.414289082574047,0.6799852178733284,1.0815425455227012,3.7470356196253922,3.5505023037483068,0.0003844967706581794,Other Genes,True
RASSF8,1,9,6,35,-0.14809617091855204,0.9767010763237974,-2.0623951041747017,1.7662027623375975,-0.15162896254396568,0.8794795887199226,Other Genes,True
C6orf222,8,2,58,42,0.9042527533146761,0.7471750047226235,-0.5601833460902109,2.368688852719563,1.210228858833902,0.2261910872642532,Other Genes,True
OR2A2,0,10,0,92,2.175833387354902,2.0263387935014485,-1.7957176683842828,6.1473844430940865,1.0737757152618745,0.28292321670666265,Other Genes,True
CD34,8,2,24,41,1.750795741308087,0.7632560323353562,0.25484140694784996,3.246750075668324,2.293851168068895,0.021799049149150325,Other Genes,True
CNTNAP5,108,12,324,44,0.17422518170030868,0.33877745508330975,-0.4897664290371143,0.8382167924377316,0.5142761983894839,0.6070589001529757,Other Genes,True
TNKS,18,6,84,32,0.09045711015525139,0.500503504679104,-0.8905117331518668,1.0714259534623696,0.1807322212723518,0.8565777663257725,Other Genes,True
AGAP2,17,2,126,73,1.4029532471065294,0.6918478428524938,0.046956392333914465,2.7589501018791442,2.027834966315921,0.042577094347362426,Other Genes,True
RNF112,9,3,73,49,0.6032160934669808,0.6517552500654779,-0.6742007233962526,1.8806329103302142,0.9255254843077664,0.35469263387053707,Other Genes,True
HEYL,4,9,5,48,1.4296013038747912,0.7279574978226214,0.002830825866558362,2.8563717818830243,1.9638527086414277,0.04954717549210764,Other Genes,True
SPTBN5,67,3,437,36,0.4756001841738928,0.5746408226786428,-0.6506751323227147,1.6018755006705003,0.8276477503928804,0.40787001750356755,Other Genes,True
KLC1,9,2,60,9,-0.5163504996979607,0.7918681969932296,-2.0683836463073595,1.0356826469114382,-0.652066217154034,0.5143584563527254,Other Genes,True
SEC23IP,16,2,51,38,1.5961460826564278,0.7113350562908044,0.20195499138567907,2.9903371739271765,2.243873781477036,0.024840523510573084,Other Genes,True
RASGRP3,10,6,105,10,-1.8277626154907571,0.5948117494704743,-2.9935722220341483,-0.661953008947366,-3.0728421506769257,0.0021203061087699364,Other Genes,True
SLC20A1,3,15,28,26,-1.5608364097122611,0.6504260012494835,-2.8356479467696527,-0.2860248726548693,-2.399714043894091,0.0164078839503066,Other Genes,True
PAXBP1,35,5,66,9,-0.08112554481236846,0.5747068363804176,-1.2075302457869408,1.045279156162204,-0.1411598743514315,0.8877436442315538,Other Genes,True
ZNF160,1,22,7,89,-0.22871459636366512,0.9249960155600597,-2.0416734727044337,1.5842442799771033,-0.24726008816933628,0.8047069449336309,Other Genes,True
GPBP1,8,3,34,9,-0.40236433042991615,0.733218937070592,-1.839447039871017,1.0347183790111845,-0.5487642368287301,0.5831672562400767,Other Genes,True
PFKFB1,22,0,46,14,2.641358826603538,1.46113494860328,-0.22241304921167382,5.50513070241875,1.8077446091673126,0.07064625824267189,Other Genes,True
KIF20B,31,6,121,42,0.5277751820797639,0.4662103066554713,-0.38598022818633404,1.441530592345862,1.1320538704215928,0.2576117869553338,Other Genes,True
ALCAM,9,2,55,8,-0.5413157905237779,0.8005799365062082,-2.110423632821309,1.0277920517737535,-0.676154579748927,0.49894250667610673,Other Genes,True
DUS2,10,2,49,20,0.5535367418590406,0.7511461929910805,-0.9186827435278501,2.0257562272459313,0.7369227815092095,0.4611693091484387,Other Genes,True
ESYT3,9,2,86,32,0.35609674213019815,0.7399953258673909,-1.0942674452978691,1.8064609295582654,0.4812148532327508,0.6303638053779047,Other Genes,True
PRDM9,37,18,125,298,1.5730343751529041,0.3033791884141929,0.9784220922020948,2.1676466581037133,5.185043784233794,2.1596412265226257e-07,Other Genes,True
GABRQ,13,7,40,78,1.2495833155779883,0.49481068999697597,0.2797721840185018,2.219394447137475,2.5253765547903284,0.011557437757159604,Other Genes,True
OR4N2,0,13,0,194,2.667742477614117,2.0197067763041447,-1.290810063273502,6.626295018501736,1.3208563287071855,0.18654927358617668,Other Genes,True
CCDC70,0,10,0,34,1.1895840668738364,2.0308184563088036,-2.790746966630648,5.169915100378321,0.5857658340549126,0.5580328863468448,Other Genes,True
CNDP1,8,2,64,20,0.07753509396475144,0.7628442977419441,-1.4176122554212085,1.5726824433507114,0.10163947504655808,0.9190428451266308,Other Genes,True
INTS6L,29,0,98,16,2.2908412766342114,1.4507434817895153,-0.5525636984794784,5.134246251747902,1.5790808681135151,0.11431750938579474,Other Genes,True
NLRP13,18,19,94,147,0.3925846077947555,0.35028242453064223,-0.2939563287026728,1.0791255442921839,1.1207659314360283,0.2623875093590913,Other Genes,True
PDE1B,17,1,61,23,1.494699019158945,0.884659752617079,-0.23920223454264344,3.2286002728605334,1.6895750199296327,0.09110928830866784,Other Genes,True
NOV,6,6,25,24,-0.04000533461369913,0.6226751323904222,-1.2604261681676365,1.1804154989402385,-0.06424752255661861,0.9487731380008081,Other Genes,True
ARHGEF16,9,1,91,41,1.0551811454535078,0.8983068361379679,-0.7054679004430331,2.8158301913500488,1.1746333246109752,0.24014144496890533,Other Genes,True
KLRF1,6,5,11,10,0.07608230645743949,0.7196241745811222,-1.3343551581259243,1.4865197710408031,0.10572505641813017,0.9158004996189351,Other Genes,True
OR52E4,0,18,0,63,1.2332691738143668,2.017375048311572,-2.720713264186066,5.1872516118147995,0.6113236975179914,0.5409853056376119,Other Genes,True
GIMAP2,0,10,0,55,1.6650077635889111,2.0281163953915744,-2.3100273278337706,5.640042855011593,0.8209626268848554,0.41166755646152,Other Genes,True
MAN1A2,21,3,36,10,0.569352963213281,0.674434036161677,-0.7525134576115904,1.8912193840381524,0.8441936982504161,0.3985611754042654,Other Genes,True
ADAM2,29,4,90,34,0.9159223399009336,0.5442019462573162,-0.1506938750800083,1.9825385548818755,1.6830559798620346,0.09236425504285051,Other Genes,True
CNTNAP3,26,1,986,11,-1.5801366652094535,0.8901532015369295,-3.3248048809448596,0.16453155052595259,-1.7751288907136498,0.07587660763518815,Other Genes,True
IGDCC4,12,2,152,84,1.0190248507497623,0.7059686229400054,-0.3646482244279856,2.4026979259275105,1.4434421270821283,0.14889596416127585,Other Genes,True
DACT2,0,10,29,136,-1.5125880864441827,1.4616642595510256,-4.377397392653599,1.352221219765233,-1.0348396196735352,0.3007438166864449,Other Genes,True
PARP9,12,9,28,36,0.5218450190156012,0.4977430436148305,-0.45371342002481596,1.4974034580560183,1.0484225258593902,0.2944439796936299,Other Genes,True
HTR1B,0,16,0,109,1.8925641683500207,2.017359283989192,-2.0613873721463065,5.846515708846348,0.9381393702997726,0.34817279144360236,Other Genes,True
SULF2,11,2,187,17,-0.8455216609859478,0.7412372846904836,-2.2983200429775583,0.6072767210056628,-1.1406895989305368,0.2539991163887789,Other Genes,True
SLFN11,0,20,6,117,-0.8189359100216855,1.4869893341745608,-3.73338145039902,2.0955096303556484,-0.5507342192715076,0.5818158833138454,Other Genes,True
PLEKHB2,3,7,19,14,-1.0584058681900692,0.7343672021346335,-2.497739135801397,0.3809273994212583,-1.4412488263548962,0.14951439879206524,Other Genes,True
SLC22A10,11,5,73,13,-0.9569967776436281,0.5970378713350244,-2.1271695028667343,0.21317594757947833,-1.6029079956078947,0.10895496817245146,Other Genes,True
BICD1,11,4,43,67,1.377636298376776,0.5890518351752195,0.2231159164061216,2.5321566803474305,2.3387352625206304,0.019349138980572573,Other Genes,True
ABCA8,49,4,292,14,-0.606420744447012,0.5610780365371871,-1.7061134885763474,0.4932719996823234,-1.080813549911287,0.27978005985806953,Other Genes,True
CEACAM8,12,2,40,11,0.3504829736908114,0.7691865051883202,-1.1570948738725275,1.8580608212541505,0.45565408561737897,0.6486387437419763,Other Genes,True
ZNF117,0,22,0,55,0.9028677115420144,2.0155551251361157,-3.0475477425798942,4.853283165663923,0.4479498974164953,0.6541893561334948,Other Genes,True
RERGL,1,10,2,32,0.6190392084062235,1.0920961462591068,-1.521429905916613,2.7595083227290598,0.5668358143435409,0.5708257355877797,Other Genes,True
METTL10,10,0,21,11,2.4188165379590103,1.4928852082073165,-0.5071847031799099,5.34481777909793,1.6202294219684639,0.10518300343972564,Other Genes,True
GAREM1,1,10,26,111,-0.5090302911473163,0.8992270129543688,-2.271482850463412,1.2534222681687792,-0.5660754001093905,0.5713425252677886,Other Genes,True
BTBD8,22,16,72,92,0.55377701096159,0.3600755744417993,-0.15195814665690766,1.2595121685800876,1.5379466152906176,0.1240616682277448,Other Genes,True
